ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Medal
134894,Olena Hryhorivna Zhupina,F,22.0,164.0,56.0,Ukraine,UKR,1996,Atlanta,Diving,Silver
36496,"Benjamin John ""Ben"" Fouhy",M,33.0,183.0,87.0,New Zealand,NZL,2012,London,Canoeing,Gold
105673,"Fernando ""Fernand"" Sanz y Martinez de Arizala",M,19.0,,,France,FRA,1900,Paris,Cycling,Gold
101554,Melanie Jane Roche,F,33.0,165.0,63.0,Australia,AUS,2004,Athina,Softball,Bronze
75719,Ernesto Martnez Hernndez,M,24.0,177.0,76.0,Cuba,CUB,1976,Montreal,Volleyball,Silver
113691,Nada Spasi,F,,,,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Silver
105253,Wilber Snchez Amita,M,27.0,159.0,48.0,Cuba,CUB,1996,Atlanta,Wrestling,Silver
119591,Ioannis Theofilakis,M,,,,Greece,GRE,1912,Stockholm,Shooting,Gold
82613,Jaqueline Mouro,F,32.0,170.0,55.0,Brazil,BRA,2008,Beijing,Cycling,Gold
133727,Lisa Zaiser,F,17.0,174.0,63.0,Austria,AUT,2012,London,Swimming,Silver
26235,"Adrianus Jacobus Petrus ""Aad"" de Koning",M,19.0,,,Netherlands,NED,1948,Sankt Moritz,Speed Skating,Gold
63161,Grigory Georgiyevich Kosykh,M,34.0,172.0,82.0,Soviet Union,URS,1968,Mexico City,Shooting,Bronze
114360,Paul Stanley,M,22.0,180.0,80.0,Great Britain,GBR,2006,Torino,Short Track Speed Skating,Bronze
109017,Mayaki Seydou,M,,165.0,54.0,Niger,NIG,1972,Munich,Boxing,Gold
29064,Edward Dodoo-Ankrah,M,30.0,177.0,73.0,Ghana,GHA,1964,Tokyo,Football,Bronze
129032,"Joseph Alexander ""Joe"" Waugh",M,27.0,182.0,69.0,Great Britain,GBR,1980,Moskva,Cycling,Silver
49333,Ji Holeek,M,31.0,181.0,78.0,Czechoslovakia,TCH,1976,,Ice Hockey,Bronze
4930,Richard Archibald,M,30.0,183.0,70.0,Ireland,IRL,2008,Beijing,Rowing,Gold
6577,Stanislav Baclek,M,26.0,,,Czechoslovakia,TCH,1956,Cortina d'Ampezzo,Ice Hockey,Gold
1274,Julen Aguinagalde Akizu,M,29.0,196.0,113.0,Spain,ESP,2012,London,Handball,Gold
126885,Veronika Vtkov,F,25.0,166.0,56.0,Czech Republic,CZE,2014,Sochi,Biathlon,Gold
22549,Franco Colturi,M,22.0,,,Italy,ITA,1992,Albertville,Alpine Skiing,Bronze
89199,Rogelio P. Onofre,M,24.0,174.0,59.0,Philippines,PHI,1964,Tokyo,Athletics,Silver
55797,Emmanuel Jonnier,M,30.0,175.0,65.0,France,FRA,2006,Torino,Cross Country Skiing,Bronze
51272,Erika Huszr,F,26.0,165.0,59.0,Hungary,HUN,2010,Vancouver,Short Track Speed Skating,Silver
37192,Hans Friedrich,M,28.0,,,Austria,AUT,1952,Helsinki,Gymnastics,Bronze
105621,Eduardo Santos,M,25.0,182.0,90.0,Brazil,BRA,2008,Beijing,Judo,Bronze
64949,Szilrd Kun,M,37.0,178.0,95.0,Hungary,HUN,1972,Munich,Shooting,Bronze
10483,Evy Margareta Berggren (-Westerberg),F,22.0,,,Sweden,SWE,1956,Melbourne,Gymnastics,Bronze
112145,Andrey Vladislavovich Smirnov,M,19.0,172.0,62.0,Soviet Union,URS,1976,Montreal,Swimming,Gold
101688,Joseph Rodrigues,M,,,,France,FRA,1900,Paris,Fencing,Gold
97411,Rosalinda Puente,F,15.0,146.0,50.0,Mexico,MEX,1968,Mexico City,Gymnastics,Gold
68494,Fabian Leimlehner,M,24.0,172.0,70.0,Austria,AUT,2012,London,Gymnastics,Silver
71686,Toivo Aarne Loukola,M,25.0,173.0,60.0,Finland,FIN,1928,Amsterdam,Athletics,Gold
42051,Simon Gougnard,M,21.0,187.0,84.0,Belgium,BEL,2012,London,Hockey,Gold
51920,Vera Sergeyevna Ilyina,F,18.0,162.0,49.0,Unified Team,EUN,1992,Barcelona,Diving,Silver
90607,Sumner Paine,M,27.0,,,United States,USA,1896,Athina,Shooting,Bronze
111689,Jason Michael Sklenar,M,31.0,180.0,76.0,Great Britain,GBR,2002,,Biathlon,Silver
29186,Victor Dolipschi,M,33.0,186.0,150.0,Romania,ROU,1984,Los Angeles,Wrestling,Gold
32718,Karl Johan Thomas Enqvist,M,30.0,191.0,87.0,Sweden-2,SWE,2004,Athina,Tennis,Gold
83667,Ale Mui,M,31.0,176.0,83.0,Slovenia,SLO,2014,Sochi,Ice Hockey,Gold
76499,Miln Matos Len,M,22.0,175.0,70.0,Cuba,CUB,1972,Munich,Athletics,Gold
126836,Katja Vinar,F,25.0,174.0,63.0,Slovenia,SLO,2010,Vancouver,Cross Country Skiing,Gold
80327,Guy Miserque,M,27.0,172.0,65.0,Belgium,BEL,1972,Munich,Hockey,Gold
45242,Charles Hamelin,M,29.0,175.0,71.0,Canada,CAN,2014,Sochi,Short Track Speed Skating,Gold
64597,"Anton Albert ""Toni"" Kchler",M,28.0,180.0,74.0,Switzerland,SUI,1988,Seoul,Shooting,Bronze
70070,Karin Elisabet Lindberg (-Lindn),F,27.0,,,Sweden,SWE,1956,Melbourne,Gymnastics,Silver
94170,Cristina Petrovici,F,25.0,170.0,68.0,Romania,ROU,1976,,Handball,Bronze
51119,Andrew Hurd,M,21.0,190.0,82.0,Canada,CAN,2004,Athina,Swimming,Silver
89554,Policarpio Ortega,M,,,,Philippines,PHI,1984,,Sailing,Gold
101268,Paul Robert,M,,,,Switzerland,SUI,1900,Paris,Fencing,Gold
3211,Giorgio Alver,M,32.0,180.0,84.0,Italy-1,ITA,1976,Innsbruck,Bobsleigh,Gold
52519,Kasumi Ishikawa,F,19.0,158.0,51.0,Japan,JPN,2012,London,Table Tennis,Bronze
46099,"Curtis Melvin ""Curt"" Harnett",M,31.0,182.0,95.0,Canada,CAN,1996,,Cycling,Gold
68058,Lee Mi-Seon,F,29.0,174.0,64.0,South Korea,KOR,2008,Beijing,Basketball,Bronze
115664,Josef Straberger,M,33.0,,,Germany,GER,1928,Amsterdam,Weightlifting,Silver
127534,Marianne Vos,F,21.0,169.0,59.0,Netherlands,NED,2008,Beijing,Cycling,Silver
5975,Rafa Augustyn,M,28.0,180.0,82.0,Poland,POL,2012,London,Athletics,Silver
113999,Benton Murdoch Spruance,M,32.0,,,United States,USA,1936,Berlin,Art Competitions,Silver
11699,Damien Birkinhead,M,23.0,190.0,140.0,Australia,AUS,2016,Rio de Janeiro,Athletics,Silver
55554,Jerzy Pawe Jokiel,M,20.0,168.0,61.0,Poland,POL,1952,Helsinki,Gymnastics,Silver
89285,Peter Allen Oppegard,M,28.0,183.0,79.0,United States-1,USA,1988,Calgary,Figure Skating,Silver
61997,"Wilhelm ""Willy"" Kohlmey",M,26.0,173.0,68.0,Germany,GER,1908,London,Athletics,Gold
109600,Andrew C. Sheriff,M,27.0,181.0,80.0,Great Britain,GBR,1984,Los Angeles,Canoeing,Silver
103906,Jan Christian Rytter,M,18.0,,,Denmark,DEN,1992,Barcelona,Archery,Silver
128812,Paul Wartelle,M,28.0,,,France,FRA,1920,Antwerpen,Gymnastics,Silver
104801,Sulo Artur Salmi,M,34.0,,,Finland,FIN,1948,London,Gymnastics,Silver
17105,Galina Petrovna Bystrova (Dolzhenkova-),F,30.0,170.0,65.0,Soviet Union,URS,1964,Tokyo,Athletics,Bronze
77345,William McClure,M,28.0,,,Great Britain,GBR,1912,,Shooting,Gold
83277,Noriko Munekata,F,24.0,155.0,52.0,Japan,JPN,1998,Nagano,Speed Skating,Bronze
98764,Edgar St. John Linton Ramsay,M,33.0,,,South Africa,RSA,1948,London,Rowing,Bronze
36509,Christophe Fouquet,M,31.0,180.0,99.0,France,FRA,2006,Torino,Bobsleigh,Bronze
91780,"Maxence ""Max"" Parrot",M,19.0,180.0,70.0,Canada,CAN,2014,Sochi,Snowboarding,Silver
47626,Joanne Patricia Henke (-McDougall),F,17.0,,,Australia,AUS,1976,Innsbruck,Alpine Skiing,Gold
88539,Yume Okuroda,F,22.0,157.0,62.0,Japan,JPN,2016,Rio de Janeiro,Rugby Sevens,Bronze
1695,Lahcen Samsam Akka,M,30.0,195.0,120.0,Morocco,MAR,1972,Munich,Athletics,Bronze
6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Soviet Union,URS,1976,Innsbruck,Speed Skating,Silver
21537,Salvator Cicurel,M,35.0,,,Egypt,EGY,1928,Amsterdam,Fencing,Bronze
124825,"George ""Chip"" Van Os, Jr.",M,26.0,198.0,98.0,United States,USA,1996,Atlanta,Handball,Gold
51713,Lyudmila Ivanovna Ignatyeva-Samotyosova,F,24.0,162.0,53.0,Soviet Union,URS,1964,Tokyo,Athletics,Gold
118673,Toshio Tasaki,M,21.0,168.0,64.0,Japan-1,JPN,1996,,Table Tennis,Gold
64461,Elbieta Maria Krzesiska-Duska,F,22.0,170.0,62.0,Poland,POL,1956,Melbourne,Athletics,Gold
91009,Varalakshimi Pandimukkala Venkata,F,21.0,,,India,IND,1996,Atlanta,Badminton,Silver
61556,Erwin Knosp,M,22.0,175.0,68.0,West Germany,FRG,1984,Los Angeles,Wrestling,Silver
12040,Jelena Blagojevi,F,23.0,181.0,70.0,Serbia,SRB,2012,London,Volleyball,Bronze
52483,Shigeko Ishida,F,,,,Japan,JPN,1936,Berlin,Art Competitions,Gold
115397,Arthur Joseph Stokes,M,36.0,,,England-1,GBR,1912,Stockholm,Cycling,Bronze
64244,Fritz Krombholz,M,34.0,,61.0,"R.-V. Germania, Leitmeritz",AUT,1912,Stockholm,Rowing,Gold
58002,Takahisa Kato,M,,,,Japan,JPN,1936,Berlin,Art Competitions,Bronze
55980,Sunil Lal Joshi,M,30.0,,116.0,Nepal,NEP,1996,Atlanta,Weightlifting,Silver
86414,May Ingeborg Nilsson (-Lafforgue),F,26.0,,,Sweden,SWE,1948,Sankt Moritz,Alpine Skiing,Gold
43883,Gunnar Adolf Gundersen,M,20.0,197.0,93.0,Norway,NOR,1976,Montreal,Swimming,Gold
46052,Ismu Harinto,M,26.0,171.0,60.0,Indonesia,INA,2000,Sydney,Table Tennis,Silver
278,Mohamed Abdul Hadj,M,25.0,,,Malaysia,MAS,1992,Barcelona,Hockey,Silver
87944,Norberto Oconer,M,23.0,150.0,55.0,Philippines,PHI,1988,Seoul,Cycling,Bronze
130285,Tim Wiesktter,M,29.0,191.0,89.0,Germany,GER,2008,Beijing,Canoeing,Gold
90594,Charles Ferdinand Pahud de Mortanges,M,32.0,,,Netherlands,NED,1928,Amsterdam,Equestrianism,Gold
130305,Jeremias Wigger,M,28.0,180.0,75.0,Switzerland,SUI,1994,Lillehammer,Cross Country Skiing,Silver
79464,Petre Miclu,M,25.0,157.0,55.0,Romania,ROU,1964,Tokyo,Gymnastics,Bronze
32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,18.0,177.0,66.0,Sweden,SWE,1998,Nagano,Ice Hockey,Bronze
64738,"Wilhelm ""Willi"" Kuhweide",M,41.0,184.0,88.0,West Germany,FRG,1984,Los Angeles,Sailing,Silver
17357,Jordi Joan Calafat Estelrich,M,24.0,174.0,64.0,Spain,ESP,1992,Barcelona,Sailing,Gold
34185,Erika Fasana,F,20.0,155.0,50.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gold
64436,Gennady Vladimirovich Krysin,M,18.0,169.0,58.0,Soviet Union,URS,1976,Montreal,Gymnastics,Gold
132598,Petko Petrov Yankov,M,22.0,185.0,70.0,Bulgaria,BUL,2000,Sydney,Athletics,Gold
84241,Karolina Naja,F,26.0,165.0,63.0,Poland,POL,2016,,Canoeing,Gold
135263,Cristian Zorzi,M,33.0,184.0,75.0,Italy,ITA,2006,Torino,Cross Country Skiing,Gold
121129,Cesare Toraldo,M,33.0,180.0,70.0,Italy,ITA,1996,Atlanta,Modern Pentathlon,Silver
27541,Fedor Iwan den Hertog,M,26.0,183.0,76.0,Netherlands,NED,1972,Munich,Cycling,Gold
132303,Hiroshi Yamamoto,M,24.0,170.0,58.0,Japan,JPN,1952,Helsinki,Athletics,Silver
80228,Ander Mirambell Vias,M,26.0,182.0,82.0,Spain,ESP,2010,Vancouver,Skeleton,Gold
41387,Valery Goncharov,M,22.0,166.0,62.0,Soviet Union,URS,1988,Seoul,Diving,Gold
34300,Georges-mile Fauvelle,M,37.0,,,France,FRA,1928,Amsterdam,Art Competitions,Silver
78268,Launi Kay Meili (-Geddes),F,29.0,170.0,64.0,United States,USA,1992,Barcelona,Shooting,Silver
113289,Kusolwan Sorut,F,23.0,162.0,53.0,Thailand,THA,1964,Tokyo,Athletics,Gold
49844,Hermann Hpfner,M,23.0,168.0,58.0,West Germany,FRG,1968,Mexico City,Gymnastics,Gold
77470,Michael L. McDonald,M,21.0,183.0,85.0,Jamaica,JAM,1996,Atlanta,Athletics,Bronze
17290,Cai Tsungyi,M,22.0,,,China,CHN,1936,Berlin,Athletics,Bronze
102848,Michael Roth,M,22.0,194.0,88.0,West Germany,FRG,1984,Los Angeles,Handball,Gold
120935,Marko Tomievi,M,22.0,174.0,80.0,Serbia,SRB,2012,,Canoeing,Silver
35328,Filip Filipovi,M,29.0,196.0,101.0,Serbia,SRB,2016,Rio de Janeiro,Water Polo,Silver
16197,"Kenneth Frederick ""Ken"" Buffin",M,24.0,163.0,64.0,Great Britain,GBR,1948,,Gymnastics,Silver
104383,Juan Luis Sainfleur Hernndez,M,22.0,175.0,75.0,Dominican Republic,DOM,2004,Athina,Athletics,Gold
96831,Ferdinand Preindl,M,23.0,,,Austria,AUT,1936,,Speed Skating,Gold
97106,Alena Prochzkov,F,21.0,171.0,55.0,Slovakia,SVK,2006,Torino,Cross Country Skiing,Silver
21493,Ivars Ciaguns,M,24.0,184.0,90.0,Latvia,LAT,2002,Salt Lake City,Alpine Skiing,Silver
64422,Vijona Kryeziu,F,18.0,167.0,51.0,Kosovo,KOS,2016,Rio de Janeiro,Athletics,Bronze
82016,"Christopher ""Chris"" Morgan",M,33.0,191.0,90.0,Australia,AUS,2016,Rio de Janeiro,Rowing,Gold
105950,"Mathlynn Langtor ""Mattie"" Sasser",F,19.0,158.0,58.0,Marshall Islands,MHL,2016,Rio de Janeiro,Weightlifting,Silver
64516,Mikoaj Kubica,M,22.0,170.0,64.0,Poland,POL,1968,Mexico City,Gymnastics,Gold
75884,Antnio Augusto da Silva Martins,M,28.0,,,Portugal,POR,1920,Antwerpen,Shooting,Silver
85823,Andrew Thomas Nicholson,M,27.0,,,New Zealand,NZL,1998,Nagano,Speed Skating,Silver
85987,Holger Henry Nielsen,M,25.0,,,Denmark,DEN,1936,Berlin,Athletics,Gold
45850,Leif Anders Valfrid Hansson,M,30.0,182.0,77.0,Sweden,SWE,1976,Montreal,Cycling,Gold
83631,John Musa,M,30.0,169.0,80.0,Zimbabwe,ZIM,1980,Moskva,Cycling,Silver
124420,Maud van der Meer,F,24.0,180.0,64.0,Netherlands,NED,2016,Rio de Janeiro,Swimming,Silver
20319,Chen Yongyan,F,21.0,158.0,44.0,China,CHN,1984,Los Angeles,Gymnastics,Silver
70141,Berndt Torbjrn Lindfors,M,19.0,,,Finland,FIN,1952,Helsinki,Gymnastics,Silver
103533,"Louis Edmund Ferdinand ""Sonny"" Rupprecht",M,22.0,,,United States,USA,1948,Sankt Moritz,Speed Skating,Gold
128688,Kamau George Wanyoke,M,,,,Kenya,KEN,1956,Melbourne,Athletics,Silver
41928,Valery Leonidovich Goryushev,M,23.0,198.0,89.0,Russia,RUS,1996,Atlanta,Volleyball,Silver
448,Sarah Abitbol,F,22.0,150.0,43.0,France-1,FRA,1998,Nagano,Figure Skating,Gold
64740,Susan Kuijken (-Krumins),F,30.0,172.0,54.0,Netherlands,NED,2016,,Athletics,Silver
15047,Ilmrs Bricis,M,39.0,181.0,72.0,Latvia,LAT,2010,Vancouver,Biathlon,Bronze
122325,Svetlana Tirkova (-Lozovaja),F,26.0,169.0,64.0,Soviet Union,URS,1972,Munich,Fencing,Gold
24304,Diane S. Cummins,F,30.0,165.0,50.0,Canada,CAN,2004,Athina,Athletics,Bronze
67954,Lee Hyeong-U,M,22.0,170.0,84.0,South Korea,KOR,1964,Tokyo,Weightlifting,Gold
116361,Erik Thomas Sullivan,M,28.0,193.0,,United States,USA,2000,Sydney,Volleyball,Bronze
22859,Natalie Louise Cook,F,29.0,181.0,73.0,Australia-1,AUS,2004,,Beach Volleyball,Bronze
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,30.0,185.0,76.0,Portugal,POR,2016,Rio de Janeiro,Table Tennis,Silver
70303,Ling Jie,F,17.0,150.0,37.0,China,CHN,2000,Sydney,Gymnastics,Silver
95380,Helen Plaschinski Farca,F,17.0,168.0,55.0,Mexico,MEX,1980,Moskva,Swimming,Silver
103354,Vincent Ruguga,M,24.0,173.0,63.0,Uganda,UGA,1984,,Athletics,Silver
51100,Scott Hunter-Russell,M,22.0,164.0,65.0,Australia,AUS,1992,Barcelona,Archery,Silver
9107,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,32.0,177.0,69.0,Brazil,BRA,1996,Atlanta,Football,Silver
89672,"Vincent John ""Vince"" O'Sullivan",M,27.0,198.0,75.0,United States,USA,1984,Los Angeles,Athletics,Silver
79789,Aleksandar Milenkovi,M,38.0,193.0,83.0,Serbia and Montenegro,SCG,2006,Torino,Cross Country Skiing,Silver
129569,Willi Welt,M,21.0,,,Austria,AUT,1948,London,Gymnastics,Silver
16457,Tejbir Bura,M,,,,Nepal,NEP,1924,Chamonix,Alpinism,Silver
125506,Hanne Vataker,F,25.0,168.0,57.0,Norway,NOR,1992,Barcelona,Shooting,Silver
127188,Dmitry Arkadyevich Volkov,M,26.0,187.0,87.0,Unified Team,EUN,1992,Barcelona,Swimming,Bronze
51585,Takashi Ichiba,M,23.0,152.0,58.0,Japan,JPN,1984,Los Angeles,Weightlifting,Silver
21730,Lucien Johannes Claes,M,29.0,,,Belgium,BEL,1952,Helsinki,Wrestling,Bronze
77148,Angelo Mazzoni,M,27.0,183.0,77.0,Italy,ITA,1988,Seoul,Fencing,Bronze
44485,Hertha Haase,F,15.0,,,Germany,GER,1956,Melbourne,Swimming,Gold
58499,Emil Kellenberger,M,36.0,,,Switzerland,SUI,1900,Paris,Shooting,Gold
90180,Amanda Overland,F,24.0,165.0,57.0,Canada,CAN,2006,Torino,Short Track Speed Skating,Bronze
107029,Franz Xaver Schmid,M,27.0,,,Germany,GER,1932,Los Angeles,Alpinism,Silver
51413,Devon Hyde,M,20.0,182.0,64.0,Belize,BIZ,1988,Seoul,Athletics,Silver
15454,Wouter Brouwer,M,41.0,,,Netherlands,NED,1924,Paris,Fencing,Gold
60893,Kosuke Kitajima,M,21.0,178.0,73.0,Japan,JPN,2004,Athina,Swimming,Bronze
120941,Tsuyoshi Tomii,M,26.0,173.0,78.0,Japan,JPN,1998,Nagano,Alpine Skiing,Bronze
92794,Vilho Ferdinand Pekkala,M,30.0,,,Finland,FIN,1928,Amsterdam,Wrestling,Bronze
79063,"Heinrich ""Heini"" Messner",M,28.0,176.0,75.0,Austria,AUT,1968,Grenoble,Alpine Skiing,Silver
100255,Charles Lewis Reynolds,M,29.0,172.0,71.0,Great Britain,GBR,1972,Munich,Sailing,Gold
127227,Yelena Vyacheslavovna Volodina-Antonova,F,30.0,176.0,62.0,Kazakhstan,KAZ,2002,Salt Lake City,Cross Country Skiing,Bronze
70051,Karl Fritz Lindahl,M,29.0,,,Sweden,SWE,1920,Antwerpen,Gymnastics,Silver
87134,Norbert Nvnyi (Nottny),M,23.0,190.0,103.0,Hungary,HUN,1980,Moskva,Wrestling,Bronze
13429,Louis John Bordo,M,28.0,,,United States,USA,1948,London,Gymnastics,Gold
116616,Zoltn Supola,M,25.0,171.0,62.0,Hungary,HUN,1996,Atlanta,Gymnastics,Bronze
76781,Sergey Matviyenko,M,24.0,187.0,97.0,Kazakhstan,KAZ,1996,Atlanta,Wrestling,Silver
69818,Ciro Liguori,M,22.0,192.0,86.0,Italy,ITA,1992,Barcelona,Rowing,Gold
84295,Chikako Nakamori,F,17.0,165.0,55.0,Japan,JPN,1984,Los Angeles,Swimming,Gold
76052,Natalia Ms Masdefiol,F,16.0,168.0,58.0,Spain,ESP,1980,Moskva,Swimming,Silver
135350,Petra Zublasing,F,27.0,165.0,55.0,Italy,ITA,2016,Rio de Janeiro,Shooting,Silver
132291,Toichi Yamaguchi,M,22.0,179.0,65.0,Japan,JPN,1964,Tokyo,Athletics,Silver
124907,Louis Van Schill,M,26.0,,,Belgium,BEL,1948,London,Cycling,Silver
52784,Bozhidar Ivanov,M,25.0,170.0,64.0,Bulgaria,BUL,1968,Mexico City,Gymnastics,Bronze
35486,Sharon Anne Firth,F,18.0,164.0,52.0,Canada,CAN,1972,Sapporo,Cross Country Skiing,Bronze
132147,Yuko Yaegashi-Ota,F,22.0,153.0,54.0,Japan,JPN,1980,Lake Placid,Speed Skating,Gold
69095,Hans Leutelt,M,21.0,,,Czechoslovakia,TCH,1936,Berlin,Cycling,Silver
21311,Elise Christie,F,19.0,160.0,54.0,Great Britain,GBR,2010,Vancouver,Short Track Speed Skating,Silver
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976,Montreal,Gymnastics,Silver
101233,Sandra Robatscher,F,18.0,171.0,64.0,Italy,ITA,2014,Sochi,Luge,Silver
120944,Kihei Tomioka,M,20.0,,,Japan,JPN,1952,Helsinki,Cycling,Silver
15245,Gerhard Brockmller,M,27.0,174.0,68.0,East Germany,GDR,1968,Mexico City,Equestrianism,Gold
116610,Bedich upk,M,29.0,,,Czechoslovakia,TCH,1928,Amsterdam,Gymnastics,Bronze
28925,Christian Marie Auguste d'Oriola,M,28.0,178.0,75.0,France,FRA,1956,Melbourne,Fencing,Gold
68791,Natascia Leonardi Cortesi,F,30.0,163.0,51.0,Switzerland,SUI,2002,Salt Lake City,Cross Country Skiing,Silver
69887,"Keng Liat ""Alex"" Lim",M,23.0,178.0,63.0,Malaysia,MAS,2004,Athina,Swimming,Silver
74617,Khristos Mantikas,M,,183.0,73.0,Greece,GRE,1932,Los Angeles,Athletics,Bronze
116360,Eamon Wade Sullivan,M,26.0,189.0,78.0,Australia,AUS,2012,London,Swimming,Silver
17840,David Canal Valero,M,25.0,182.0,75.0,Spain,ESP,2004,Athina,Athletics,Silver
133742,Ludvik Zajc,M,25.0,177.0,72.0,Yugoslavia,YUG,1968,Grenoble,Ski Jumping,Gold
38192,Pedro Galvo Unde,M,18.0,,,Argentina,ARG,1952,Helsinki,Swimming,Bronze
83746,Lucky Mutale,M,25.0,162.0,48.0,Zambia,ZAM,1980,Moskva,Boxing,Bronze
62893,Janne-Juhani Korpi,M,28.0,178.0,71.0,Finland,FIN,2014,Sochi,Snowboarding,Gold
67077,Rolf Lauer,M,20.0,,,Saar,SAA,1952,Helsinki,Gymnastics,Bronze
75149,Russell Andrew Mark,M,36.0,183.0,85.0,Australia,AUS,2000,Sydney,Shooting,Gold
66998,Jacques Vital Lucien Lataste,M,26.0,183.0,78.0,France,FRA,1948,London,Fencing,Gold
16785,Aleksandr Ivanovich Bury,M,24.0,203.0,93.0,Belarus,BLR,2012,London,Tennis,Bronze
124240,Pieter Johan van Dam,M,23.0,,,Netherlands,NED,1928,Amsterdam,Gymnastics,Bronze
13552,Fausto Bormetti,M,22.0,,,Italy,ITA,1988,Calgary,Cross Country Skiing,Bronze
45109,Geir Hallsteinsson,M,26.0,185.0,76.0,Iceland,ISL,1972,Munich,Handball,Gold
29635,Raymond Camille Dot,M,21.0,,,France,FRA,1948,London,Gymnastics,Silver
97184,Andreas Prommegger,M,33.0,180.0,80.0,Austria,AUT,2014,Sochi,Snowboarding,Bronze
134948,Andrzej Franciszek Zieliski,M,28.0,173.0,69.0,Poland,POL,1964,Tokyo,Athletics,Silver
26966,"Donald Francis ""Don"" Dee",M,25.0,201.0,93.0,United States,USA,1968,Mexico City,Basketball,Gold
119700,Hendricus Josephus Francicus Thijsen,M,26.0,,,Netherlands,NED,1908,London,Gymnastics,Gold
129056,Ola Wrhaug,M,26.0,175.0,65.0,Norway,NOR,1964,Innsbruck,Biathlon,Bronze
68025,Lee Jong-Seop,M,24.0,173.0,75.0,South Korea,KOR,1960,,Weightlifting,Gold
40864,Paul Gnamia M'Boule,M,30.0,172.0,75.0,Cote d'Ivoire,CIV,1968,Mexico City,Canoeing,Gold
57038,Dimitar Nikolov Kamburski,M,22.0,186.0,103.0,Bulgaria,BUL,1988,Seoul,Rowing,Silver
16534,Reto Burgermeister,M,30.0,176.0,63.0,Switzerland,SUI,2006,,Cross Country Skiing,Gold
47145,Denis Hegarty,M,44.0,,,Yeoman V,RSA,1956,Melbourne,Sailing,Silver
51696,Doina Ignat,F,39.0,181.0,81.0,Romania,ROU,2008,Beijing,Rowing,Silver
86438,Stefan Nimke,M,30.0,186.0,94.0,Germany,GER,2008,Beijing,Cycling,Gold
43642,Lamine Guye,M,31.0,192.0,92.0,Senegal,SEN,1992,Albertville,Alpine Skiing,Bronze
109984,Frank Shore,M,,,,South Africa,RSA,1908,London,Cycling,Bronze
116485,Sun Qinghai,M,22.0,188.0,83.0,China,CHN,2010,Vancouver,Cross Country Skiing,Silver
78557,Reynier Mea Berenguer,M,19.0,174.0,79.0,Cuba,CUB,2016,Rio de Janeiro,Athletics,Bronze
130242,Albertus Wielsma,M,24.0,,83.0,Amstel Amsterdam,NED,1908,London,Rowing,Silver
109010,Leo Joseph Sexton,M,22.0,193.0,108.0,United States,USA,1932,,Athletics,Bronze
63983,Zoltn Krenick,M,22.0,,,Czechoslovakia,TCH,1948,London,Basketball,Bronze
77455,Damian John McDonald,M,24.0,182.0,70.0,Australia,AUS,1996,Atlanta,Cycling,Bronze
76929,Fiona Winsome Marcia May (-Iapichino),F,22.0,181.0,60.0,Great Britain,GBR,1992,Barcelona,Athletics,Bronze
80866,Nils Arne Torgny Mogren,M,28.0,174.0,69.0,Sweden,SWE,1992,Albertville,Cross Country Skiing,Bronze
31308,Guillermo Echevarra Prez,M,16.0,175.0,71.0,Mexico,MEX,1964,Tokyo,Swimming,Silver
84142,Mitsuyo Nagumo,F,20.0,155.0,57.0,Japan,JPN,1972,Sapporo,Alpine Skiing,Gold
86439,Louise Everett Nimmo,F,33.0,,,United States,USA,1932,Los Angeles,Art Competitions,Silver
121884,Tryfon Triantafyllakos,M,,,,Greece,GRE,1928,Amsterdam,Fencing,Bronze
64822,Irina Kuleshova-Kovrova,F,18.0,168.0,72.0,Soviet Union,URS,1980,Lake Placid,Speed Skating,Silver
28172,Michael Constantine Diamond (Diamondopoulous-),M,36.0,174.0,75.0,Australia,AUS,2008,Beijing,Shooting,Bronze
85860,George Nicol,M,25.0,,,Great Britain,GBR,1912,Stockholm,Athletics,Bronze
130533,Elaine Willett,F,16.0,160.0,51.0,Great Britain,GBR,1972,Munich,Gymnastics,Gold
124192,"Cornelia ""Conny"" van Bentum",F,23.0,181.0,76.0,Netherlands,NED,1988,Seoul,Swimming,Gold
133200,Donnell Brooks Young,M,24.0,183.0,71.0,United States,USA,1912,Stockholm,Athletics,Silver
91841,Artur Jerzy Partyka,M,19.0,193.0,71.0,Poland,POL,1988,Seoul,Athletics,Silver
73777,Marta Majowska (-Szyndler),F,25.0,152.0,47.0,Poland,POL,1936,Berlin,Gymnastics,Gold
88804,Sakari Eino Elias Olkkonen,M,29.0,168.0,67.0,Finland,FIN,1960,Roma,Gymnastics,Gold
29901,Ion Draica,M,26.0,178.0,86.0,Romania,ROU,1984,Los Angeles,Wrestling,Silver
57926,Andrej Kastelic,M,33.0,185.0,88.0,Slovenia,SLO,2004,Athina,Handball,Bronze
